file,label,group,color,number
32_0_0001.wav,IY,13,Pink,1
32_0_0002.wav,AA,1,Red,2
32_0_0003.wav,EH,8,Black,3
32_0_0004.wav,AH,3,Black,4
32_0_0005.wav,AE,2,Blue,5
32_0_0006.wav,ER,9,Lime,6
32_0_0007.wav,AH,3,Black,7
32_0_0008.wav,IH,11,Teal,8
32_0_0009.wav,IY,13,Pink,9
32_0_0010.wav,IH,11,Teal,10
32_0_0011.wav,IH,11,Teal,11
32_0_0012.wav,ER,9,Lime,12
32_0_0013.wav,ER,9,Lime,13
32_0_0014.wav,AO,4,Green,14
32_0_0015.wav,IH,11,Teal,15
32_0_0016.wav,UW,17,Cyan,16
32_0_0017.wav,AH,3,Black,17
32_0_0018.wav,EH,8,Black,18
32_0_0019.wav,OW,14,Maroon,19
32_0_0020.wav,IY,13,Pink,20
32_0_0021.wav,AY,7,Magenta,21
32_0_0022.wav,IH,11,Teal,22
32_0_0023.wav,AE,2,Blue,23
32_0_0024.wav,AH,3,Black,24
32_0_0025.wav,UW,17,Cyan,25
32_0_0026.wav,IY,13,Pink,26
32_0_0027.wav,AE,2,Blue,27
32_0_0028.wav,EY,10,Purple,28
32_0_0029.wav,IY,13,Pink,29
32_0_0030.wav,EY,10,Purple,30
32_0_0031.wav,AE,2,Blue,31
32_0_0032.wav,ER,9,Lime,32
32_0_0033.wav,ER,9,Lime,33
32_0_0034.wav,AH,3,Black,34
32_0_0035.wav,ER,9,Lime,35
32_0_0036.wav,AA,1,Red,36
32_0_0037.wav,IY,13,Pink,37
32_0_0038.wav,AA,1,Red,38
32_0_0039.wav,OW,14,Maroon,39
32_0_0040.wav,IY,13,Pink,40
32_0_0041.wav,AH,3,Black,41
32_0_0042.wav,AA,1,Red,42
32_0_0043.wav,AE,2,Blue,43
32_0_0044.wav,IH,11,Teal,44
32_0_0045.wav,EY,10,Purple,45
32_0_0046.wav,AE,2,Blue,46
32_0_0047.wav,AH,3,Black,47
32_0_0048.wav,IH,11,Teal,48
32_0_0049.wav,OY,15,Grey,49
32_0_0050.wav,AA,1,Red,50
32_0_0051.wav,ER,9,Lime,51
32_0_0052.wav,IY,13,Pink,52
32_0_0053.wav,IH,11,Teal,53
32_1_0001.wav,IY,13,Pink,54
32_1_0002.wav,AH,3,Black,55
32_1_0003.wav,UW,17,Cyan,56
32_1_0004.wav,IY,13,Pink,57
32_1_0005.wav,IH,11,Teal,58
32_1_0006.wav,IH,11,Teal,59
32_1_0007.wav,AH,3,Black,60
32_1_0008.wav,IY,13,Pink,61
32_1_0009.wav,EH,8,Black,62
32_1_0010.wav,AE,2,Blue,63
32_1_0011.wav,AE,2,Blue,64
32_1_0012.wav,IY,13,Pink,65
32_1_0013.wav,IY,13,Pink,66
32_1_0014.wav,ER,9,Lime,67
32_1_0015.wav,EH,8,Black,68
32_1_0016.wav,EY,10,Purple,69
32_1_0017.wav,AE,2,Blue,70
32_1_0018.wav,AH,3,Black,71
32_1_0019.wav,EY,10,Purple,72
32_1_0020.wav,EY,10,Purple,73
32_1_0021.wav,AH,3,Black,74
34_0_0001.wav,IY,13,Pink,75
34_0_0002.wav,AA,1,Red,76
34_0_0003.wav,EH,8,Black,77
34_0_0004.wav,AH,3,Black,78
34_0_0005.wav,AE,2,Blue,79
34_0_0006.wav,ER,9,Lime,80
34_0_0007.wav,AH,3,Black,81
34_0_0008.wav,IH,11,Teal,82
34_0_0009.wav,IY,13,Pink,83
34_0_0010.wav,IH,11,Teal,84
34_0_0011.wav,ER,9,Lime,85
34_0_0012.wav,AH,3,Black,86
34_0_0013.wav,AO,4,Green,87
34_0_0014.wav,IH,11,Teal,88
34_0_0015.wav,UW,17,Cyan,89
34_0_0016.wav,AH,3,Black,90
34_0_0017.wav,EH,8,Black,91
34_0_0018.wav,OW,14,Maroon,92
34_0_0019.wav,IY,13,Pink,93
34_0_0020.wav,AY,7,Magenta,94
34_0_0021.wav,IH,11,Teal,95
34_0_0022.wav,AE,2,Blue,96
34_0_0023.wav,AH,3,Black,97
34_0_0024.wav,UW,17,Cyan,98
34_0_0025.wav,IY,13,Pink,99
34_0_0026.wav,AE,2,Blue,100
34_0_0027.wav,EY,10,Purple,101
34_0_0028.wav,IY,13,Pink,102
34_0_0029.wav,AH,3,Black,103
34_0_0030.wav,AE,2,Blue,104
34_0_0031.wav,ER,9,Lime,105
34_0_0032.wav,ER,9,Lime,106
34_0_0033.wav,AH,3,Black,107
34_0_0034.wav,AA,1,Red,108
34_0_0035.wav,IY,13,Pink,109
34_0_0036.wav,AA,1,Red,110
34_0_0037.wav,IY,13,Pink,111
34_0_0038.wav,AH,3,Black,112
34_0_0039.wav,AA,1,Red,113
34_0_0040.wav,AE,2,Blue,114
34_0_0041.wav,IH,11,Teal,115
34_0_0042.wav,EY,10,Purple,116
34_0_0043.wav,AE,2,Blue,117
34_0_0044.wav,AH,3,Black,118
34_0_0045.wav,IH,11,Teal,119
34_0_0046.wav,OY,15,Grey,120
34_0_0047.wav,AA,1,Red,121
34_0_0048.wav,ER,9,Lime,122
34_0_0049.wav,IY,13,Pink,123
34_0_0050.wav,IH,11,Teal,124
34_0_0051.wav,IY,13,Pink,125
34_0_0052.wav,UH,16,Silver,126
34_0_0053.wav,UW,17,Cyan,127
34_0_0054.wav,IY,13,Pink,128
34_0_0055.wav,IH,11,Teal,129
34_0_0056.wav,IY,13,Pink,130
34_0_0057.wav,EH,8,Black,131
34_0_0058.wav,AE,2,Blue,132
34_0_0059.wav,AE,2,Blue,133
34_0_0060.wav,IY,13,Pink,134
34_0_0061.wav,OW,14,Maroon,135
34_0_0062.wav,IY,13,Pink,136
34_0_0063.wav,ER,9,Lime,137
34_0_0064.wav,EH,8,Black,138
34_0_0065.wav,EY,10,Purple,139
34_0_0066.wav,AE,2,Blue,140
34_0_0067.wav,EY,10,Purple,141
34_0_0068.wav,EY,10,Purple,142
34_0_0069.wav,AH,3,Black,143
40_0_0001.wav,IY,13,Pink,144
40_0_0002.wav,AO,4,Green,145
40_0_0003.wav,EH,8,Black,146
40_0_0004.wav,AH,3,Black,147
40_0_0005.wav,AE,2,Blue,148
40_0_0006.wav,ER,9,Lime,149
40_0_0007.wav,IH,11,Teal,150
40_0_0008.wav,IY,13,Pink,151
40_0_0009.wav,IH,11,Teal,152
40_0_0010.wav,ER,9,Lime,153
40_0_0011.wav,AH,3,Black,154
40_0_0012.wav,AO,4,Green,155
40_0_0013.wav,IH,11,Teal,156
40_0_0014.wav,UW,17,Cyan,157
40_0_0015.wav,AH,3,Black,158
40_0_0016.wav,EH,8,Black,159
40_0_0017.wav,OW,14,Maroon,160
40_0_0018.wav,IY,13,Pink,161
40_0_0019.wav,AY,7,Magenta,162
40_0_0020.wav,IH,11,Teal,163
40_0_0021.wav,AE,2,Blue,164
40_0_0022.wav,AH,3,Black,165
40_0_0023.wav,UW,17,Cyan,166
40_0_0024.wav,IY,13,Pink,167
40_0_0025.wav,AH,3,Black,168
40_0_0026.wav,EY,10,Purple,169
40_0_0027.wav,IY,13,Pink,170
40_0_0028.wav,AH,3,Black,171
40_0_0029.wav,AE,2,Blue,172
40_0_0030.wav,ER,9,Lime,173
40_0_0031.wav,AH,3,Black,174
40_0_0032.wav,AH,3,Black,175
40_0_0033.wav,ER,9,Lime,176
40_0_0034.wav,AA,1,Red,177
40_1_0001.wav,IY,13,Pink,178
40_1_0002.wav,AO,4,Green,179
40_1_0003.wav,OW,14,Maroon,180
40_1_0004.wav,IY,13,Pink,181
40_1_0005.wav,AH,3,Black,182
40_1_0006.wav,AO,4,Green,183
40_1_0007.wav,AE,2,Blue,184
40_1_0008.wav,IH,11,Teal,185
40_1_0009.wav,EY,10,Purple,186
40_1_0010.wav,AH,3,Black,187
40_1_0011.wav,AH,3,Black,188
40_1_0012.wav,IH,11,Teal,189
40_1_0013.wav,OY,15,Grey,190
40_1_0014.wav,AA,1,Red,191
40_1_0015.wav,ER,9,Lime,192
40_1_0016.wav,AH,3,Black,193
40_1_0017.wav,IH,11,Teal,194
40_2_0001.wav,IY,13,Pink,195
40_2_0002.wav,UW,17,Cyan,196
40_2_0003.wav,IY,13,Pink,197
40_2_0004.wav,IH,11,Teal,198
40_2_0005.wav,IH,11,Teal,199
40_2_0006.wav,IY,13,Pink,200
40_2_0007.wav,EH,8,Black,201
40_2_0008.wav,AE,2,Blue,202
40_3_0001.wav,AH,3,Black,203
40_3_0002.wav,IY,13,Pink,204
40_3_0003.wav,OW,14,Maroon,205
40_3_0004.wav,IY,13,Pink,206
40_3_0005.wav,ER,9,Lime,207
40_3_0006.wav,EH,8,Black,208
40_3_0007.wav,EY,10,Purple,209
40_3_0008.wav,AH,3,Black,210
40_3_0009.wav,EY,10,Purple,211
40_3_0010.wav,EY,10,Purple,212
41_0_0001.wav,IY,13,Pink,213
41_0_0002.wav,AO,4,Green,214
41_0_0003.wav,EH,8,Black,215
41_0_0004.wav,AH,3,Black,216
41_0_0005.wav,AE,2,Blue,217
41_0_0006.wav,ER,9,Lime,218
41_0_0007.wav,AH,3,Black,219
41_0_0008.wav,IH,11,Teal,220
41_0_0009.wav,IY,13,Pink,221
41_0_0010.wav,IH,11,Teal,222
41_0_0011.wav,IH,11,Teal,223
41_0_0012.wav,ER,9,Lime,224
41_0_0013.wav,ER,9,Lime,225
41_0_0014.wav,AH,3,Black,226
41_0_0015.wav,AO,4,Green,227
41_0_0016.wav,IH,11,Teal,228
41_0_0017.wav,UW,17,Cyan,229
41_0_0018.wav,AH,3,Black,230
41_0_0019.wav,EH,8,Black,231
41_0_0020.wav,OW,14,Maroon,232
41_0_0021.wav,IY,13,Pink,233
41_0_0022.wav,AY,7,Magenta,234
41_0_0023.wav,IH,11,Teal,235
41_0_0024.wav,AE,2,Blue,236
41_0_0025.wav,AH,3,Black,237
41_0_0026.wav,UW,17,Cyan,238
41_0_0027.wav,IY,13,Pink,239
41_0_0028.wav,AE,2,Blue,240
41_0_0029.wav,EY,10,Purple,241
41_0_0030.wav,IY,13,Pink,242
41_0_0031.wav,AH,3,Black,243
41_0_0032.wav,AE,2,Blue,244
41_0_0033.wav,ER,9,Lime,245
41_0_0034.wav,AH,3,Black,246
41_0_0035.wav,ER,9,Lime,247
41_0_0036.wav,AA,1,Red,248
41_0_0037.wav,IY,13,Pink,249
41_0_0038.wav,AO,4,Green,250
41_0_0039.wav,OW,14,Maroon,251
41_0_0040.wav,IY,13,Pink,252
41_0_0041.wav,AH,3,Black,253
41_0_0042.wav,AE,2,Blue,254
41_0_0043.wav,IH,11,Teal,255
41_0_0044.wav,EY,10,Purple,256
41_0_0045.wav,AE,2,Blue,257
41_0_0046.wav,AH,3,Black,258
41_0_0047.wav,IH,11,Teal,259
41_0_0048.wav,OY,15,Grey,260
41_0_0049.wav,AA,1,Red,261
41_0_0050.wav,ER,9,Lime,262
41_0_0051.wav,AH,3,Black,263
41_0_0052.wav,IH,11,Teal,264
41_0_0053.wav,IY,13,Pink,265
41_0_0054.wav,AH,3,Black,266
41_0_0055.wav,UW,17,Cyan,267
41_0_0056.wav,IY,13,Pink,268
41_0_0057.wav,IH,11,Teal,269
41_0_0058.wav,IH,11,Teal,270
41_0_0059.wav,AH,3,Black,271
41_0_0060.wav,IY,13,Pink,272
41_0_0061.wav,EH,8,Black,273
41_0_0062.wav,AE,2,Blue,274
41_0_0063.wav,AE,2,Blue,275
41_0_0064.wav,IY,13,Pink,276
41_0_0065.wav,OW,14,Maroon,277
41_0_0066.wav,IY,13,Pink,278
41_0_0067.wav,ER,9,Lime,279
41_0_0068.wav,EH,8,Black,280
41_0_0069.wav,EY,10,Purple,281
41_0_0070.wav,AE,2,Blue,282
41_0_0071.wav,AH,3,Black,283
41_0_0072.wav,EY,10,Purple,284
41_0_0073.wav,EY,10,Purple,285
41_0_0074.wav,AH,3,Black,286
47_0_0001.wav,IY,13,Pink,287
47_0_0002.wav,AA,1,Red,288
47_0_0003.wav,EH,8,Black,289
47_0_0004.wav,AH,3,Black,290
47_1_0001.wav,AE,2,Blue,291
47_1_0002.wav,ER,9,Lime,292
47_1_0003.wav,AH,3,Black,293
47_1_0004.wav,IH,11,Teal,294
47_1_0005.wav,IY,13,Pink,295
47_1_0006.wav,IH,11,Teal,296
47_1_0007.wav,IH,11,Teal,297
47_1_0008.wav,ER,9,Lime,298
47_1_0009.wav,AH,3,Black,299
47_1_0010.wav,AO,4,Green,300
47_1_0011.wav,IH,11,Teal,301
47_1_0012.wav,UW,17,Cyan,302
47_1_0013.wav,AH,3,Black,303
47_1_0014.wav,EH,8,Black,304
47_1_0015.wav,OW,14,Maroon,305
47_1_0016.wav,IY,13,Pink,306
47_1_0017.wav,AY,7,Magenta,307
47_1_0018.wav,IH,11,Teal,308
47_1_0019.wav,AE,2,Blue,309
47_1_0020.wav,AH,3,Black,310
47_1_0021.wav,UW,17,Cyan,311
47_1_0022.wav,IY,13,Pink,312
47_1_0023.wav,AE,2,Blue,313
47_1_0024.wav,EY,10,Purple,314
47_1_0025.wav,IY,13,Pink,315
47_1_0026.wav,EY,10,Purple,316
47_1_0027.wav,AE,2,Blue,317
47_1_0028.wav,ER,9,Lime,318
47_1_0029.wav,ER,9,Lime,319
47_1_0030.wav,AH,3,Black,320
47_1_0031.wav,ER,9,Lime,321
47_1_0032.wav,AA,1,Red,322
47_2_0001.wav,IY,13,Pink,323
47_2_0002.wav,AA,1,Red,324
47_2_0003.wav,OW,14,Maroon,325
47_2_0004.wav,IY,13,Pink,326
47_2_0005.wav,AH,3,Black,327
47_2_0006.wav,AA,1,Red,328
47_2_0007.wav,AE,2,Blue,329
47_2_0008.wav,IH,11,Teal,330
47_2_0009.wav,EY,10,Purple,331
47_2_0010.wav,AE,2,Blue,332
47_2_0011.wav,EY,10,Purple,333
47_2_0012.wav,IH,11,Teal,334
47_2_0013.wav,OY,15,Grey,335
47_2_0014.wav,AA,1,Red,336
47_2_0015.wav,ER,9,Lime,337
47_2_0016.wav,AH,3,Black,338
47_2_0017.wav,IH,11,Teal,339
47_2_0018.wav,IY,13,Pink,340
47_2_0019.wav,AH,3,Black,341
47_2_0020.wav,UW,17,Cyan,342
47_2_0021.wav,IY,13,Pink,343
47_2_0022.wav,IH,11,Teal,344
47_2_0023.wav,IH,11,Teal,345
47_2_0024.wav,UW,17,Cyan,346
47_2_0025.wav,IY,13,Pink,347
47_2_0026.wav,EH,8,Black,348
47_2_0027.wav,AE,2,Blue,349
47_2_0028.wav,AE,2,Blue,350
47_2_0029.wav,IY,13,Pink,351
47_2_0030.wav,OW,14,Maroon,352
47_2_0031.wav,IY,13,Pink,353
47_2_0032.wav,ER,9,Lime,354
47_2_0033.wav,EH,8,Black,355
47_2_0034.wav,IY,13,Pink,356
47_2_0035.wav,AE,2,Blue,357
47_2_0036.wav,EY,10,Purple,358
47_2_0037.wav,EY,10,Purple,359
50_0_0001.wav,IY,13,Pink,360
50_0_0002.wav,AA,1,Red,361
50_0_0003.wav,EH,8,Black,362
50_0_0004.wav,AH,3,Black,363
50_1_0001.wav,AE,2,Blue,364
50_1_0002.wav,ER,9,Lime,365
50_1_0003.wav,AH,3,Black,366
50_1_0004.wav,IH,11,Teal,367
50_1_0005.wav,IY,13,Pink,368
50_1_0006.wav,IH,11,Teal,369
50_1_0007.wav,IH,11,Teal,370
50_1_0008.wav,ER,9,Lime,371
50_1_0009.wav,AH,3,Black,372
50_1_0010.wav,AH,3,Black,373
50_1_0011.wav,AO,4,Green,374
50_1_0012.wav,IH,11,Teal,375
50_1_0013.wav,UW,17,Cyan,376
50_1_0014.wav,AH,3,Black,377
50_1_0015.wav,EH,8,Black,378
50_1_0016.wav,OW,14,Maroon,379
50_1_0017.wav,IY,13,Pink,380
50_1_0018.wav,AY,7,Magenta,381
50_1_0019.wav,IH,11,Teal,382
50_1_0020.wav,AE,2,Blue,383
50_1_0021.wav,AH,3,Black,384
50_1_0022.wav,UW,17,Cyan,385
50_1_0023.wav,IY,13,Pink,386
50_1_0024.wav,AE,2,Blue,387
50_1_0025.wav,EY,10,Purple,388
50_1_0026.wav,IY,13,Pink,389
50_1_0027.wav,AH,3,Black,390
50_1_0028.wav,AE,2,Blue,391
50_1_0029.wav,ER,9,Lime,392
50_1_0030.wav,ER,9,Lime,393
50_1_0031.wav,AH,3,Black,394
50_1_0032.wav,ER,9,Lime,395
50_1_0033.wav,AA,1,Red,396
50_1_0034.wav,IY,13,Pink,397
50_1_0035.wav,AA,1,Red,398
50_1_0036.wav,OW,14,Maroon,399
50_1_0037.wav,IY,13,Pink,400
50_1_0038.wav,AH,3,Black,401
50_1_0039.wav,AA,1,Red,402
50_1_0040.wav,AE,2,Blue,403
50_1_0041.wav,IH,11,Teal,404
50_1_0042.wav,EY,10,Purple,405
50_1_0043.wav,AE,2,Blue,406
50_1_0044.wav,AH,3,Black,407
50_1_0045.wav,IH,11,Teal,408
50_1_0046.wav,OY,15,Grey,409
50_1_0047.wav,AA,1,Red,410
50_1_0048.wav,IH,11,Teal,411
50_2_0001.wav,IY,13,Pink,412
50_2_0002.wav,UW,17,Cyan,413
50_2_0003.wav,IY,13,Pink,414
50_2_0004.wav,IH,11,Teal,415
50_2_0005.wav,IH,11,Teal,416
50_2_0006.wav,AH,3,Black,417
50_2_0007.wav,IY,13,Pink,418
50_2_0008.wav,EH,8,Black,419
50_2_0009.wav,AE,2,Blue,420
50_2_0010.wav,AE,2,Blue,421
50_2_0011.wav,IY,13,Pink,422
50_2_0012.wav,IH,11,Teal,423
50_2_0013.wav,OW,14,Maroon,424
50_2_0014.wav,IY,13,Pink,425
50_2_0015.wav,ER,9,Lime,426
50_2_0016.wav,EH,8,Black,427
50_2_0017.wav,EY,10,Purple,428
50_2_0018.wav,AE,2,Blue,429
50_2_0019.wav,AH,3,Black,430
50_2_0020.wav,EY,10,Purple,431
50_2_0021.wav,EY,10,Purple,432
50_2_0022.wav,AH,3,Black,433
51_0_0001.wav,IY,13,Pink,434
51_0_0002.wav,AO,4,Green,435
51_0_0003.wav,EH,8,Black,436
51_0_0004.wav,AH,3,Black,437
51_1_0001.wav,AE,2,Blue,438
51_1_0002.wav,ER,9,Lime,439
51_1_0003.wav,AH,3,Black,440
51_1_0004.wav,IH,11,Teal,441
51_1_0005.wav,IY,13,Pink,442
51_1_0006.wav,IH,11,Teal,443
51_1_0007.wav,IH,11,Teal,444
51_1_0008.wav,ER,9,Lime,445
51_1_0009.wav,ER,9,Lime,446
51_1_0010.wav,AH,3,Black,447
51_1_0011.wav,AO,4,Green,448
51_2_0001.wav,IH,11,Teal,449
51_2_0002.wav,UW,17,Cyan,450
51_2_0003.wav,AH,3,Black,451
51_2_0004.wav,OW,14,Maroon,452
51_2_0005.wav,IY,13,Pink,453
51_2_0006.wav,AY,7,Magenta,454
51_2_0007.wav,IH,11,Teal,455
51_2_0008.wav,AE,2,Blue,456
51_2_0009.wav,AH,3,Black,457
51_2_0010.wav,UW,17,Cyan,458
51_2_0011.wav,IY,13,Pink,459
51_2_0012.wav,AE,2,Blue,460
51_2_0013.wav,EY,10,Purple,461
51_2_0014.wav,IY,13,Pink,462
51_2_0015.wav,AH,3,Black,463
51_2_0016.wav,AE,2,Blue,464
51_2_0017.wav,ER,9,Lime,465
51_2_0018.wav,ER,9,Lime,466
51_2_0019.wav,AH,3,Black,467
51_2_0020.wav,ER,9,Lime,468
51_2_0021.wav,AA,1,Red,469
51_3_0001.wav,IY,13,Pink,470
51_3_0002.wav,AA,1,Red,471
51_3_0003.wav,OW,14,Maroon,472
51_3_0004.wav,IY,13,Pink,473
51_3_0005.wav,AH,3,Black,474
51_3_0006.wav,AO,4,Green,475
51_3_0007.wav,AE,2,Blue,476
51_3_0008.wav,IH,11,Teal,477
51_3_0009.wav,EY,10,Purple,478
51_3_0010.wav,AE,2,Blue,479
51_3_0011.wav,AH,3,Black,480
51_3_0012.wav,IH,11,Teal,481
51_3_0013.wav,OY,15,Grey,482
51_3_0014.wav,AA,1,Red,483
51_3_0015.wav,ER,9,Lime,484
51_3_0016.wav,AH,3,Black,485
51_3_0017.wav,IH,11,Teal,486
51_4_0001.wav,IY,13,Pink,487
51_4_0002.wav,AH,3,Black,488
51_4_0003.wav,UW,17,Cyan,489
51_4_0004.wav,IY,13,Pink,490
51_4_0005.wav,IH,11,Teal,491
51_4_0006.wav,IH,11,Teal,492
51_4_0007.wav,AH,3,Black,493
51_4_0008.wav,IY,13,Pink,494
51_4_0009.wav,EH,8,Black,495
51_4_0010.wav,AE,2,Blue,496
51_4_0011.wav,AE,2,Blue,497
51_4_0012.wav,IY,13,Pink,498
51_4_0013.wav,OW,14,Maroon,499
51_4_0014.wav,IY,13,Pink,500
51_4_0015.wav,ER,9,Lime,501
51_4_0016.wav,EH,8,Black,502
51_4_0017.wav,EY,10,Purple,503
51_4_0018.wav,AE,2,Blue,504
51_4_0019.wav,AH,3,Black,505
51_4_0020.wav,EY,10,Purple,506
51_4_0021.wav,EY,10,Purple,507
51_4_0022.wav,AH,3,Black,508
5_00_0001.wav,IY,13,Pink,509
5_00_0002.wav,AA,1,Red,510
5_00_0003.wav,EH,8,Black,511
5_00_0004.wav,AH,3,Black,512
5_01_0001.wav,AE,2,Blue,513
5_01_0002.wav,ER,9,Lime,514
5_01_0003.wav,IH,11,Teal,515
5_01_0004.wav,IY,13,Pink,516
5_01_0005.wav,IH,11,Teal,517
5_01_0006.wav,IH,11,Teal,518
5_01_0007.wav,ER,9,Lime,519
5_01_0008.wav,AH,3,Black,520
5_01_0009.wav,AH,3,Black,521
5_01_0010.wav,AO,4,Green,522
5_02_0001.wav,IH,11,Teal,523
5_02_0002.wav,UW,17,Cyan,524
5_02_0003.wav,AH,3,Black,525
5_02_0004.wav,EH,8,Black,526
5_02_0005.wav,OW,14,Maroon,527
5_02_0006.wav,IY,13,Pink,528
5_03_0001.wav,AY,7,Magenta,529
5_03_0002.wav,IH,11,Teal,530
5_04_0001.wav,AE,2,Blue,531
5_04_0002.wav,AH,3,Black,532
5_04_0003.wav,UW,17,Cyan,533
5_04_0004.wav,IY,13,Pink,534
5_05_0001.wav,AE,2,Blue,535
5_05_0002.wav,EY,10,Purple,536
5_05_0003.wav,IY,13,Pink,537
5_05_0004.wav,AH,3,Black,538
5_05_0005.wav,AE,2,Blue,539
5_05_0006.wav,AO,4,Green,540
5_05_0007.wav,ER,9,Lime,541
5_05_0008.wav,AH,3,Black,542
5_05_0009.wav,ER,9,Lime,543
5_05_0010.wav,AA,1,Red,544
5_06_0001.wav,IY,13,Pink,545
5_06_0002.wav,AA,1,Red,546
5_06_0003.wav,OW,14,Maroon,547
5_06_0004.wav,IY,13,Pink,548
5_06_0005.wav,AH,3,Black,549
5_06_0006.wav,AO,4,Green,550
